codigo_unidade_gestora;codigo_unidade_orcamentaria;numero_empenho;classificacao;data_empenho;codigo_credor;nome_credor;valor_contratado;valor_pago
201157;02020;'0000014;339039;03/01/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1049.07;1049.07
201157;02020;'0000017;339039;04/01/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;441.32;441.32
201157;02020;'0000020;339039;04/01/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.22;11.22
201157;02050;'0000135;339039;24/01/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0000157;339039;25/01/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0000158;339039;25/01/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0000159;339039;25/01/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0000275;339039;01/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1103.3;1103.3
201157;02020;'0000277;339039;01/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;194.48;194.48
201157;02020;'0000318;339039;05/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02080;'0000836;339039;29/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0000366;339039;06/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0000424;339039;08/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;7.48;7.48
201157;02020;'0000425;339039;08/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;3.74;3.74
201157;02050;'0000444;339039;09/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0000725;339039;26/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0000726;339039;26/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0000727;339039;26/02/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0001408;339039;27/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02050;'0001409;339039;27/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0000913;339039;05/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;198.22;198.22
201157;02020;'0000922;339039;05/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;46.75;46.75
201157;02020;'0000923;339039;05/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;44.88;44.88
201157;02020;'0000950;339039;06/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1088.34;1088.34
201157;02020;'0000952;339039;06/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;5.61;5.61
201157;02020;'0000980;339039;07/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;3.74;3.74
201157;02020;'0001025;339039;08/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;5.61;5.61
201157;02020;'0001028;339039;08/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;7.48;7.48
201157;02020;'0001041;339039;11/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;36.5;36.5
201157;02050;'0001107;339039;14/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02050;'0001129;339039;15/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0001203;339039;21/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;319.77;319.77
201157;02050;'0001208;339039;22/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02020;'0001244;339039;25/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0001245;339039;25/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0001246;339039;25/03/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0001431;339039;01/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1103.3;1103.3
201157;02020;'0001433;339039;01/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;349.69;349.69
201157;02020;'0001439;339039;02/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;9.35;9.35
201157;02020;'0001917;339039;19/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02050;'0001918;339039;19/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0001952;339039;23/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0001985;339039;25/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0001986;339039;25/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0001987;339039;25/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0001489;339039;03/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;46.75;46.75
201157;02020;'0001492;339039;03/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;46.75;46.75
201157;02020;'0001536;339039;04/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;14.96;14.96
201157;02050;'0001551;339039;05/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;33.0;33.0
201157;02020;'0001560;339039;08/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;3.74;3.74
201157;02020;'0001566;339039;08/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02020;'0001581;339039;09/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;3.74;3.74
201157;02090;'0001608;335041;10/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;57024.0;57024.0
201157;02020;'0001675;339039;11/04/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0002155;339039;03/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;366.52;366.52
201157;02020;'0002156;339039;03/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1114.52;1114.52
201157;02020;'0002877;339039;28/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0002878;339039;28/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02020;'0002914;339039;31/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02050;'0002918;339039;31/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0002919;339039;31/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;55.0;55.0
201157;02110;'0002920;339039;31/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02020;'0002274;339039;07/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;48.62;48.62
201157;02020;'0002275;339039;07/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;56.1;56.1
201157;02020;'0002297;339039;08/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0002298;339039;08/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;3.74;3.74
201157;02020;'0002395;339039;09/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;5.61;5.61
201157;02020;'0002396;339039;09/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;7.48;7.48
201157;02020;'0002517;339039;14/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;9.35;9.35
201157;02020;'0002518;339039;14/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;16.83;16.83
201157;02020;'0002550;339039;15/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02110;'0002551;339039;15/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02110;'0002552;339039;15/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02110;'0002553;339039;15/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02110;'0002554;339039;15/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02110;'0002555;339039;15/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02110;'0002556;339039;15/05/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.0;11.0
201157;02020;'0002944;339039;03/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1151.92;1151.92
201157;02020;'0002948;339039;03/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;394.57;394.57
201157;02020;'0003405;339039;12/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;11.22;11.22
201157;02020;'0003415;339039;13/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;29.92;29.92
201157;02050;'0003019;339039;04/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;22.0;22.0
201157;02020;'0003182;339039;05/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0003185;339039;05/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;48.62;48.62
201157;02020;'0003263;339039;06/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0003272;339039;07/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1700.0;1700.0
201157;02050;'0003343;339039;10/06/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;44.0;44.0
201157;02020;'0004284;339039;17/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0004303;339039;18/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0004407;339039;25/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0004408;339039;25/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0004409;339039;25/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02050;'0004412;339039;25/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;24.0;24.0
201157;02020;'0004592;339039;31/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;82.28;82.28
201157;02020;'0003802;339039;03/07/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0004593;339039;01/08/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1146.31;1146.31
201157;02020;'0004594;339039;01/08/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;454.41;454.41
201157;02020;'0005251;339039;26/08/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0005252;339039;26/08/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0005253;339039;26/08/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0006019;339039;25/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0006020;339039;25/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1700.0;1700.0
201157;02020;'0006170;339039;30/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0006171;339039;30/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02050;'0006173;339039;30/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;24.0;24.0
201157;02020;'0005516;339039;03/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1142.57;1142.57
201157;02020;'0005519;339039;03/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;463.76;463.76
201157;02020;'0005763;339039;05/09/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1700.0;1700.0
201157;02020;'0006279;339039;04/10/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;456.28;456.28
201157;02020;'0006280;339039;04/10/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;3.74;3.74
201157;02020;'0006281;339039;07/10/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;9.35;9.35
201157;02020;'0006286;339039;07/10/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1127.61;1127.61
201157;02020;'0006288;339039;07/10/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0007129;339039;01/11/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1108.91;1108.91
201157;02020;'0007130;339039;01/11/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;460.02;460.02
201157;02020;'0007169;339039;04/11/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;5.61;5.61
201157;02020;'0007170;339039;04/11/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;7.48;7.48
201157;02020;'0007899;339039;03/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1112.65;1112.65
201157;02020;'0007901;339039;03/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;461.89;461.89
201157;02020;'0008613;339039;19/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0008714;339039;20/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1211.76;1211.76
201157;02020;'0008715;339039;20/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;420.75;420.75
201157;02020;'0008778;339039;26/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0008782;339039;26/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;1.87;1.87
201157;02020;'0008783;339039;26/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0008785;339039;26/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02050;'0008786;339039;26/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;24.0;24.0
201157;02050;'0008804;339039;27/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;24.0;24.0
201157;02050;'0008810;339039;27/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;24.0;24.0
201157;02020;'0009053;339039;31/12/2024;'00360305000104;CAIXA ECONOMICA FEDERAL;48.0;48.0
201157;02050;'0002917;339093;31/05/2024;'00378257000181;FUNDO NACIONAL DE DESENV.DE EDUCACAO;11.27;11.27
201157;02050;'0005428;339093;30/08/2024;'00378257000181;FUNDO NACIONAL DE DESENV.DE EDUCACAO;0.28;0.28
201157;02050;'0008368;339093;12/12/2024;'00378257000181;FUNDO NACIONAL DE DESENV.DE EDUCACAO;15110.41;15110.41
201157;02010;'0000082;335041;16/01/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0000324;335041;06/02/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0000891;335041;05/03/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0001443;335041;02/04/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0002273;335041;07/05/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0003006;335041;04/06/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0004543;335041;30/07/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0003734;335041;02/07/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0005499;339039;03/09/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0006191;339039;01/10/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0007173;339039;05/11/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0007884;339039;03/12/2024;'00636397000102;FAMUP;2175.0;2175.0
201157;02010;'0000047;335041;10/01/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1207.0;1207.0
201157;02010;'0000447;335041;09/02/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02010;'0000987;335041;08/03/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02010;'0001613;335041;10/04/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02010;'0002452;335041;10/05/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02010;'0003315;335041;10/06/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02010;'0004129;335041;10/07/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02010;'0004960;335041;09/08/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02090;'0005820;335041;10/09/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02090;'0006333;335041;10/10/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02010;'0008271;335041;10/12/2024;'00703157000183;CNM-CONFEDERAÇÃO NACIONAL DOS MUNICIPIOS;1266.0;1266.0
201157;02110;'0000155;339039;25/01/2024;'00811657000139;UCD - UNIDADE CIENTIFICA DE DIAGNOSTICO;480.0;480.0
201157;02110;'0001046;339039;12/03/2024;'00811657000139;UCD UNIDADE CAMPINENSE DE DIAGNOSTICOS LTDA.;480.0;480.0
201157;02110;'0001152;339039;19/03/2024;'00811657000139;UCD UNIDADE CAMPINENSE DE DIAGNOSTICOS LTDA.;500.0;500.0
201157;02110;'0003453;339039;18/06/2024;'00811657000139;UCD UNIDADE CAMPINENSE DE DIAGNOSTICOS LTDA.;480.0;480.0
201157;02110;'0005012;339039;13/08/2024;'00811657000139;UCD UNIDADE CAMPINENSE DE DIAGNOSTICOS LTDA.;480.0;480.0
201157;02110;'0006202;339039;02/10/2024;'00811657000139;UCD UNIDADE CAMPINENSE DE DIAGNOSTICOS LTDA.;480.0;480.0
201157;02110;'0008348;339039;12/12/2024;'00811657000139;UCD UNIDADE CAMPINENSE DE DIAGNOSTICOS LTDA.;550.0;550.0
201157;02050;'0002475;339039;13/05/2024;'00947659000150;UNDIME-UNIÃO NACIONAL DOS DIR.MUNICIPAIS DE EDUCAÇAO;1754.0;1754.0
201157;02130;'0001677;339030;11/04/2024;'00977582000160;ROSELMA VIEIRA SOARES;1700.0;1700.0
201157;02130;'0001678;339030;11/04/2024;'00977582000160;ROSELMA VIEIRA SOARES;6800.0;6800.0
201157;02130;'0001679;339030;11/04/2024;'00977582000160;ROSELMA VIEIRA SOARES;27500.0;27500.0
201157;02050;'0001680;339030;11/04/2024;'00977582000160;ROSELMA VIEIRA SOARES;5100.0;5100.0
201157;02120;'0002966;339030;03/06/2024;'00977582000160;ROSELMA VIEIRA SOARES;1800.0;1800.0
201157;02120;'0002968;339030;03/06/2024;'00977582000160;ROSELMA VIEIRA SOARES;3440.0;3440.0
201157;02120;'0002969;339030;03/06/2024;'00977582000160;ROSELMA VIEIRA SOARES;14850.0;14850.0
201157;02120;'0005262;339030;27/08/2024;'00977582000160;ROSELMA VIEIRA SOARES;24546.0;24546.0
201157;02050;'0006313;339030;09/10/2024;'00977582000160;ROSELMA VIEIRA SOARES;33204.0;33204.0
201157;02050;'0006314;339030;09/10/2024;'00977582000160;ROSELMA VIEIRA SOARES;43825.0;43825.0
201157;02050;'0006315;339030;09/10/2024;'00977582000160;ROSELMA VIEIRA SOARES;7354.5;7354.5
201157;02120;'0008347;339030;12/12/2024;'00977582000160;ROSELMA VIEIRA SOARES;2400.0;2400.0
201157;02040;'0000056;339092;11/01/2024;'01024347000137;NEUROCENTRO;10800.0;10800.0
201157;02050;'0000997;339030;08/03/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;18160.0;18160.0
201157;02050;'0001681;339030;12/04/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;19710.0;19710.0
201157;02110;'0001811;339030;15/04/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;1134.0;1134.0
201157;02050;'0001813;339030;15/04/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;1208.0;1208.0
201157;02070;'0001815;339030;15/04/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;910.0;910.0
201157;02050;'0001818;339030;15/04/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;1095.0;1095.0
201157;02050;'0002260;339030;07/05/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;24810.0;24810.0
201157;02050;'0004260;339030;16/07/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;27070.0;27070.0
201157;02050;'0004330;339030;22/07/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;1208.0;1208.0
201157;02050;'0004331;339030;22/07/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;1095.0;1095.0
201157;02110;'0004332;339030;22/07/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;1134.0;1134.0
201157;02110;'0004333;339030;22/07/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;758.0;758.0
201157;02070;'0004334;339030;22/07/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;960.0;960.0
201157;02050;'0005188;339030;23/08/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;27830.0;27830.0
201157;02050;'0006379;339030;10/10/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;8590.0;8590.0
201157;02050;'0006384;339030;10/10/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;41480.0;41480.0
201157;02050;'0006386;339030;10/10/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;7719.2;7719.2
201157;02050;'0007880;339030;03/12/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;5854.0;5854.0
201157;02050;'0007881;339030;03/12/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;6506.0;6506.0
201157;02050;'0007882;339030;03/12/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;33290.0;33290.0
201157;02050;'0008262;339030;10/12/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;20780.0;20780.0
201157;02050;'0008263;339030;10/12/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;3307.0;3307.0
201157;02050;'0008264;339030;10/12/2024;'01686814000194;ALEXSANDRA DINIZ FERNANDES;6614.0;6614.0
201157;02040;'0002653;339030;22/05/2024;'01687725000243;CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA;3244.8;3244.8
201157;02040;'0002656;339030;22/05/2024;'01687725000243;CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA;3750.0;3750.0
201157;02040;'0002657;339030;22/05/2024;'01687725000243;CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA;2553.6;2553.6
201157;02040;'0004701;339030;06/08/2024;'01687725000243;CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA;4008.0;4008.0
201157;02040;'0007953;339091;05/12/2024;'01687725000243;CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA;5107.2;5107.2
201157;02110;'0002713;339030;24/05/2024;'01722296000117;PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA;4056.4;4056.4
201157;02110;'0004320;339030;19/07/2024;'01722296000117;PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA;3931.2;3931.2
201157;02110;'0004321;339030;19/07/2024;'01722296000117;PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA;138.0;138.0
201157;02110;'0004322;339030;19/07/2024;'01722296000117;PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA;148.4;148.4
201157;02110;'0004323;339030;19/07/2024;'01722296000117;PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA;4665.6;4665.6
201157;02110;'0006118;339030;27/09/2024;'01722296000117;PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA;5964.0;5964.0
201157;02110;'0006143;339030;30/09/2024;'01722296000117;PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA;3870.0;3870.0
201157;02110;'0000459;339039;15/02/2024;'02108023000301;CESED-CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;1591.0;1591.0
201157;02110;'0001134;339039;18/03/2024;'02108023000301;CESED-CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;2486.0;2486.0
201157;02110;'0005866;339039;12/09/2024;'02108023000301;CESED-CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;612.0;612.0
201157;02110;'0006326;339039;09/10/2024;'02108023000301;CESED-CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;3198.0;3198.0
201157;02110;'0008326;339039;11/12/2024;'02108023000301;CESED-CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;3009.0;3009.0
201157;02010;'0001422;339039;28/03/2024;'02393067000169;RADIO CAJAZEIRAS FM LTDA;700.0;700.0
201157;02010;'0002123;339039;30/04/2024;'02393067000169;RADIO CAJAZEIRAS FM LTDA;0.0;0.0
201157;02020;'0000917;339047;05/03/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;340.92;340.92
201157;02020;'0000918;339047;05/03/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;65.76;65.76
201157;02020;'0002457;339047;10/05/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;333.74;333.74
201157;02020;'0002458;339047;10/05/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;635.75;635.75
201157;02050;'0002488;339047;14/05/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;100.0;100.0
201157;02020;'0002953;339047;03/06/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;1601.54;1601.54
201157;02020;'0005243;339047;26/08/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;250.0;250.0
201157;02020;'0008755;339047;26/12/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;1549.63;1549.63
201157;02020;'0008756;339047;26/12/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;1551.08;1551.08
201157;02020;'0008288;339047;10/12/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;637.38;637.38
201157;02020;'0008289;339047;10/12/2024;'02494312000124;SECRETARIA DA RECEITA FEDERAL DO BRASIL;354.31;354.31
201157;02110;'0000288;339039;05/02/2024;'02503493000108;CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE C.G LTDA.;280.0;280.0
201157;02110;'0001981;339039;25/04/2024;'02503493000108;CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE C.G LTDA.;280.0;280.0
201157;02110;'0001598;339039;10/04/2024;'02503493000108;CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE C.G LTDA.;0.0;0.0
201157;02110;'0002149;339039;03/05/2024;'02503493000108;CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE C.G LTDA.;280.0;280.0
